Date/Time CET/CEST;Date/Time UTC;MBA;Production Total [MWh];Hydro [MWh];Nuclear [MWh];Solar [MWh];Thermal [MWh];Wind Onshore [MWh];Wind Offshore [MWh];Energy Storage [MWh];Other [MWh]
16.11.2024/06:00;16.11.2024/05:00;SE1, SE2, SE3, SE4;18692,73675;3304,328991;5354,79;2,142933;339,117275;9664,16876;0;1,89191;26,296881
16.11.2024/07:00;16.11.2024/06:00;SE1, SE2, SE3, SE4;18547,197321;3521,009924;5354,63;2,894871;325,814082;9308,514468;0;3,193418;31,140558
16.11.2024/08:00;16.11.2024/07:00;SE1, SE2, SE3, SE4;18556,871656;3499,588642;5353,8;7,673762;357,87021;9311,807865;0;1,482396;24,648781
16.11.2024/09:00;16.11.2024/08:00;SE1, SE2, SE3, SE4;18521,912405;3610,611545;5353,41;44,877164;361,601736;9114,236568;0;3,682838;33,492554
16.11.2024/10:00;16.11.2024/09:00;SE1, SE2, SE3, SE4;19392,435794;3980,235386;5353,93;125,154501;363,75312;9520,350708;0;6,024782;42,987297
16.11.2024/11:00;16.11.2024/10:00;SE1, SE2, SE3, SE4;20357,667292;4231,61847;5355,58;183,223074;347,213617;10220,171925;0;0,333454;19,526752
16.11.2024/12:00;16.11.2024/11:00;SE1, SE2, SE3, SE4;20641,092979;4412,705559;5354,51;193,592498;348,735044;10304,438485;0;1,88532;25,226073
16.11.2024/13:00;16.11.2024/12:00;SE1, SE2, SE3, SE4;20462,90057;3987,311193;5353,38;136,834566;349,501493;10616,140299;0;0,363002;19,370017
16.11.2024/14:00;16.11.2024/13:00;SE1, SE2, SE3, SE4;20552,693153;3763,521225;5354,86;43,646489;363,399954;10995,737107;0;2,453532;29,074846
16.11.2024/15:00;16.11.2024/14:00;SE1, SE2, SE3, SE4;20938,861708;3674,926643;5345;4,441655;370,702926;11524,334162;0;0,427412;19,02891
16.11.2024/16:00;16.11.2024/15:00;SE1, SE2, SE3, SE4;21104,798711;3958,146815;5320,77;2,935039;366,237258;11432,260383;0;0,975858;23,473358
16.11.2024/17:00;16.11.2024/16:00;SE1, SE2, SE3, SE4;21099,938756;3977,52097;5302,4;3,414625;366,480733;11426,816387;0;0,97009;22,335951
16.11.2024/18:00;16.11.2024/17:00;SE1, SE2, SE3, SE4;20450,910911;3490,077127;5312,14;2,097729;377,523897;11246,700484;0;0,950974;21,4207
16.11.2024/19:00;16.11.2024/18:00;SE1, SE2, SE3, SE4;19968,279836;3307,433686;5339,45;1,485467;358,477381;10940,295662;0;0,668688;20,468952
16.11.2024/20:00;16.11.2024/19:00;SE1, SE2, SE3, SE4;19607,040221;3229,362924;5350,92;1,411463;357,652574;10645,34836;0;0,949558;21,395342
16.11.2024/21:00;16.11.2024/20:00;SE1, SE2, SE3, SE4;19233,247629;3380,231553;5356,57;3,403875;351,476361;10108,159342;0;2,718788;30,68771
16.11.2024/22:00;16.11.2024/21:00;SE1, SE2, SE3, SE4;18490,834759;3543,548518;5357,79;1,813033;345,154456;9214,477025;0;1,76437;26,287357
16.11.2024/23:00;16.11.2024/22:00;SE1, SE2, SE3, SE4;17796,610708;3523,517644;5357,61;1,143599;318,117223;8575,097829;0;0,48604;20,638373
17.11.2024/00:00;16.11.2024/23:00;SE1, SE2, SE3, SE4;17857,031236;3336,457228;5493,78;1,363888;306,631627;8694,30032;0;0,98516;23,513013
17.11.2024/01:00;17.11.2024/00:00;SE1, SE2, SE3, SE4;18119,749231;3380,7508;5556,56;2,249549;305,663481;8838,827876;0;2,742472;32,955053
17.11.2024/02:00;17.11.2024/01:00;SE1, SE2, SE3, SE4;17864,430687;3224,696478;5560,01;0,824193;304,498288;8753,29925;0;0,222374;20,880104
17.11.2024/03:00;17.11.2024/02:00;SE1, SE2, SE3, SE4;17637,802158;3234,090693;5560,06;1,317118;298,863578;8517,828032;0;1,176048;24,466689
17.11.2024/04:00;17.11.2024/03:00;SE1, SE2, SE3, SE4;17557,204348;3364,278568;5559,1;1,891888;300,432009;8301,811023;0;2,01609;27,67477
17.11.2024/05:00;17.11.2024/04:00;SE1, SE2, SE3, SE4;18083,21883;3759,406315;5557,91;1,64578;326,520137;8412,246129;0;1,569558;23,920911
17.11.2024/06:00;17.11.2024/05:00;SE1, SE2, SE3, SE4;19090,098169;4743,115217;5558,14;1,466896;323,300963;8442,452306;0;1,00371;20,619077
17.11.2024/07:00;17.11.2024/06:00;SE1, SE2, SE3, SE4;20255,301963;5935,674661;5557,35;2,139088;332,242568;8404,328974;0;1,752856;21,813816
17.11.2024/08:00;17.11.2024/07:00;SE1, SE2, SE3, SE4;20750,831869;6737,526364;5561,55;20,81897;329,476678;8079,074089;0;1,550438;20,83533
17.11.2024/09:00;17.11.2024/08:00;SE1, SE2, SE3, SE4;21515,949052;7447,739423;5643,3;130,616149;327,445159;7946,149985;0;0,413562;20,284774
17.11.2024/10:00;17.11.2024/09:00;SE1, SE2, SE3, SE4;21919,404544;7942,453239;5672,08;254,837103;334,996816;7694,578429;0;0,795812;19,663145
17.11.2024/11:00;17.11.2024/10:00;SE1, SE2, SE3, SE4;22001,547074;7977,424456;5683,39;306,171675;367,469156;7646,926101;0;0,6141;19,551586
17.11.2024/12:00;17.11.2024/11:00;SE1, SE2, SE3, SE4;22193,322996;8086,277394;5684,95;286,075804;388,079441;7727,495301;0;0,787794;19,657262
17.11.2024/13:00;17.11.2024/12:00;SE1, SE2, SE3, SE4;22448,116021;8223,158825;5685,23;173,845894;408,542928;7935,574677;0;1,120548;20,643149
17.11.2024/14:00;17.11.2024/13:00;SE1, SE2, SE3, SE4;22923,353323;8174,941847;5696,58;58,350095;431,914931;8541,755962;0;0,918028;18,89246
17.11.2024/15:00;17.11.2024/14:00;SE1, SE2, SE3, SE4;23896,796231;8140,909982;5710,7;8,359265;558,049448;9455,11799;0;1,866422;21,793124
17.11.2024/16:00;17.11.2024/15:00;SE1, SE2, SE3, SE4;23292,362088;7699,052995;5711,3;3,564668;530,257047;9314,075451;0;3,44948;30,662447
17.11.2024/17:00;17.11.2024/16:00;SE1, SE2, SE3, SE4;22794,617762;7495,722097;5712,19;2,269472;558,020597;9010,469128;0;0,136552;15,809916
17.11.2024/18:00;17.11.2024/17:00;SE1, SE2, SE3, SE4;22784,889756;7552,705246;5717,21;3,401235;575,160506;8915,452162;0;0,56709;20,393517
17.11.2024/19:00;17.11.2024/18:00;SE1, SE2, SE3, SE4;22309,059594;7813,145467;5735,31;3,159251;578,758436;8149,360063;0;2,132386;27,193991
17.11.2024/20:00;17.11.2024/19:00;SE1, SE2, SE3, SE4;22362,105638;7957,527884;5735,51;1,114467;578,177004;8074,014142;0;0,09188;15,670261
17.11.2024/21:00;17.11.2024/20:00;SE1, SE2, SE3, SE4;22146,350598;8054,014744;5737,61;2,071098;576,530433;7757,782369;0;0,296646;18,045308
17.11.2024/22:00;17.11.2024/21:00;SE1, SE2, SE3, SE4;21789,030736;8092,598063;5735,96;1,339047;544,939111;7391,291599;0;0,612112;22,290804
17.11.2024/23:00;17.11.2024/22:00;SE1, SE2, SE3, SE4;21050,811424;7853,60489;5759,8;1,012762;465,479486;6955,732093;0;0,04149;15,140703
18.11.2024/00:00;17.11.2024/23:00;SE1, SE2, SE3, SE4;20440,156483;7669,599088;5759,39;1,339693;439,136887;6556,764575;0;0,91016;13,01608
18.11.2024/01:00;18.11.2024/00:00;SE1, SE2, SE3, SE4;20257,64608;7723,137269;5760,81;0,924115;431,473964;6331,863068;0;0,705496;8,732168
18.11.2024/02:00;18.11.2024/01:00;SE1, SE2, SE3, SE4;20246,059549;7843,420164;5758,87;1,085553;429,813946;6199,890825;0;1,104398;11,874663
18.11.2024/03:00;18.11.2024/02:00;SE1, SE2, SE3, SE4;19805,328698;7923,691541;5771,8;0,946724;431,441368;5666,135149;0;0,810356;10,50356
18.11.2024/04:00;18.11.2024/03:00;SE1, SE2, SE3, SE4;19689,872235;8212,402119;5775,18;1,47216;490,065758;5196,219111;0;1,949408;12,583679
18.11.2024/05:00;18.11.2024/04:00;SE1, SE2, SE3, SE4;20159,40613;9002,79676;5777,08;2,925486;613,016889;4736,945376;0;3,322214;23,319405
18.11.2024/06:00;18.11.2024/05:00;SE1, SE2, SE3, SE4;21020,858641;10082,24178;5776,2;4,040505;787,602238;4342,443798;0;3,121366;25,208954
18.11.2024/07:00;18.11.2024/06:00;SE1, SE2, SE3, SE4;21326,77761;10647,583796;5774,44;2,991661;895,261986;3993,541832;0;3,805076;9,153259
18.11.2024/08:00;18.11.2024/07:00;SE1, SE2, SE3, SE4;21459,392828;11037,348662;5774,76;18,240231;954,985965;3663,514307;0;0,839914;9,703749
18.11.2024/09:00;18.11.2024/08:00;SE1, SE2, SE3, SE4;21068,014044;11005,196935;5767,53;101,498969;971,549164;3206,868051;0;1,253492;14,117433
18.11.2024/10:00;18.11.2024/09:00;SE1, SE2, SE3, SE4;20695,967183;10944,904203;5759,85;255,70902;948,01535;2781,157294;0;0,465536;5,86578
18.11.2024/11:00;18.11.2024/10:00;SE1, SE2, SE3, SE4;20531,504905;11240,469241;5758,42;364,726876;949,030486;2177,170228;0;1,384616;40,303458
18.11.2024/12:00;18.11.2024/11:00;SE1, SE2, SE3, SE4;20362,235338;11322,938299;5766,06;342,884482;963,014313;1959,953453;0;0,592746;6,792045
18.11.2024/13:00;18.11.2024/12:00;SE1, SE2, SE3, SE4;20554,949819;11619,254812;5769,06;206,816136;982,623287;1947,744984;0;2,402752;27,047848
18.11.2024/14:00;18.11.2024/13:00;SE1, SE2, SE3, SE4;20768,593351;11785,676629;5770,89;63,041295;1002,904313;2133,509662;0;0,384296;12,187156
18.11.2024/15:00;18.11.2024/14:00;SE1, SE2, SE3, SE4;21340,85255;11979,190703;5769,56;5,965189;1019,939633;2549,108129;0;0,542286;16,54661
18.11.2024/16:00;18.11.2024/15:00;SE1, SE2, SE3, SE4;21462,675456;11679,039204;5769,95;2,265179;1030,588757;2960,148354;0;7,37934;13,304622
18.11.2024/17:00;18.11.2024/16:00;SE1, SE2, SE3, SE4;21668,122295;11772,968714;5770,52;4,566852;1063,399127;3041,800361;0;0,543402;14,323839
18.11.2024/18:00;18.11.2024/17:00;SE1, SE2, SE3, SE4;21520,392585;11531,719885;5770,18;4,610685;1107,668871;3091,49191;0;0,530948;14,190286
18.11.2024/19:00;18.11.2024/18:00;SE1, SE2, SE3, SE4;21189,617085;11635,93343;5771,01;3,60142;1089,421868;2668,651816;0;1,676042;19,322509
18.11.2024/20:00;18.11.2024/19:00;SE1, SE2, SE3, SE4;20872,579868;11698,626379;5772,87;2,315363;1103,562652;2277,109131;0;1,33422;16,762123
18.11.2024/21:00;18.11.2024/20:00;SE1, SE2, SE3, SE4;20724,13325;11832,444276;5773,72;2,391879;1101,339096;2001,226314;0;0,330912;12,680773
18.11.2024/22:00;18.11.2024/21:00;SE1, SE2, SE3, SE4;20329,003454;11727,221924;5775,04;1,171324;1059,883263;1755,632762;0;0,063102;9,991079
18.11.2024/23:00;18.11.2024/22:00;SE1, SE2, SE3, SE4;20027,590686;11604,681312;5773,39;1,464544;1015,42002;1622,096571;0;0,556886;9,981353
19.11.2024/00:00;18.11.2024/23:00;SE1, SE2, SE3, SE4;19428,361981;11138,563165;5773,72;1,678383;987,69165;1518,260753;0;0,397464;8,050566
19.11.2024/01:00;19.11.2024/00:00;SE1, SE2, SE3, SE4;19122,690204;10960,741015;5776,18;0,804817;1002,641185;1376,511296;0;0,029618;5,782273
19.11.2024/02:00;19.11.2024/01:00;SE1, SE2, SE3, SE4;19131,571745;11051,395336;5778,53;1,085859;1008,375693;1278,565353;0;1,32858;12,290924
19.11.2024/03:00;19.11.2024/02:00;SE1, SE2, SE3, SE4;19089,639663;11100,435823;5780,47;1,532999;1025,003466;1164,177206;0;2,551356;15,468813
19.11.2024/04:00;19.11.2024/03:00;SE1, SE2, SE3, SE4;19154,528143;11189,568512;5780,1;2,977127;1029,308336;1124,570919;0;4,23992;23,763329
19.11.2024/05:00;19.11.2024/04:00;SE1, SE2, SE3, SE4;19131,644802;11259,988718;5776,83;1,792853;1049,556836;1027,702094;0;1,236374;14,537927
19.11.2024/06:00;19.11.2024/05:00;SE1, SE2, SE3, SE4;19216,096856;11451,342063;5775,28;2,682938;1080,18517;886,652775;0;2,3738;17,58011
19.11.2024/07:00;19.11.2024/06:00;SE1, SE2, SE3, SE4;19178,205271;11570,176633;5775,19;1,951507;1096,86374;723,404348;0;0,250592;10,368451
19.11.2024/08:00;19.11.2024/07:00;SE1, SE2, SE3, SE4;19156,177263;11659,086693;5774,53;11,186017;1097,59757;601,881065;0;0,763134;11,132784
19.11.2024/09:00;19.11.2024/08:00;SE1, SE2, SE3, SE4;19087,921682;11617,933848;5777,81;55,959274;1089,031289;538,896728;0;1,145964;7,144579
19.11.2024/10:00;19.11.2024/09:00;SE1, SE2, SE3, SE4;19203,783657;11669,593087;5780,24;131,634816;1098,875366;513,485019;0;1,162974;8,792395
19.11.2024/11:00;19.11.2024/10:00;SE1, SE2, SE3, SE4;19265,526667;11732,615313;5777,66;170,32433;1086,585828;483,258633;0;0,689538;14,393025
19.11.2024/12:00;19.11.2024/11:00;SE1, SE2, SE3, SE4;19156,301093;11676,797272;5779,5;152,389897;1085,489558;441,82395;0;0,399668;19,900748
19.11.2024/13:00;19.11.2024/12:00;SE1, SE2, SE3, SE4;19206,762568;11731,782146;5779,26;87,877541;1111,499111;483,385117;0;0,463742;12,494911
19.11.2024/14:00;19.11.2024/13:00;SE1, SE2, SE3, SE4;19346,741086;11857,824294;5777,31;26,467937;1110,766617;554,077104;0;0,899928;19,395206
19.11.2024/15:00;19.11.2024/14:00;SE1, SE2, SE3, SE4;19884,633067;12192,477968;5775,13;5,208497;1150,044347;722,492371;0;2,331696;36,948188
19.11.2024/16:00;19.11.2024/15:00;SE1, SE2, SE3, SE4;20005,627868;12134,988299;5775,74;1,419838;1147,985899;885,247644;0;1,03824;59,207948
19.11.2024/17:00;19.11.2024/16:00;SE1, SE2, SE3, SE4;19972,094885;12021,15271;5777,13;1,734559;1131,7887;1032,879634;0;1,686842;5,72244
19.11.2024/18:00;19.11.2024/17:00;SE1, SE2, SE3, SE4;19903,862201;11850,022105;5777,67;1,641882;1112,839581;1153,83627;0;1,07937;6,772993
19.11.2024/19:00;19.11.2024/18:00;SE1, SE2, SE3, SE4;20157,66274;11894,224243;5779,07;2,04192;1118,394252;1352,972543;0;1,248002;9,71178
19.11.2024/20:00;19.11.2024/19:00;SE1, SE2, SE3, SE4;20196,618935;11712,859376;5779,9;1,218778;1097,405813;1598,458686;0;1,37668;5,399602
19.11.2024/21:00;19.11.2024/20:00;SE1, SE2, SE3, SE4;20201,59086;11510,075531;5780,96;1,864004;1024,890323;1878,719894;0;0,926468;4,15464
19.11.2024/22:00;19.11.2024/21:00;SE1, SE2, SE3, SE4;20170,624043;11101,170654;5779,82;0,844588;922,751821;2352,124356;0;1,568464;12,34416
19.11.2024/23:00;19.11.2024/22:00;SE1, SE2, SE3, SE4;20250,420789;10748,486971;5781,17;1,319282;823,08142;2876,848702;0;1,127636;18,386778
20.11.2024/00:00;19.11.2024/23:00;SE1, SE2, SE3, SE4;20370,12748;10706,838941;5782,01;2,932702;680,053841;3181,668128;0;0,056566;16,567302
20.11.2024/01:00;20.11.2024/00:00;SE1, SE2, SE3, SE4;20707,194965;10690,213956;5782,2;1,181685;659,9072;3559,59679;0;0,047718;14,047616
20.11.2024/02:00;20.11.2024/01:00;SE1, SE2, SE3, SE4;21297,090972;10678,571643;5780,43;0,861075;663,571869;4156,420113;0;0,044388;17,191884
20.11.2024/03:00;20.11.2024/02:00;SE1, SE2, SE3, SE4;21776,658395;10643,769008;5781,49;0,90439;676,309684;4659,764722;0;0,092014;14,328577
20.11.2024/04:00;20.11.2024/03:00;SE1, SE2, SE3, SE4;21853,267499;10675,510699;5782,82;1,266256;755,668128;4618,258325;0;0,169268;19,574823
20.11.2024/05:00;20.11.2024/04:00;SE1, SE2, SE3, SE4;21840,558484;10800,040382;5779,33;1,127713;882,800061;4356,711467;0;0,112524;20,436337
20.11.2024/06:00;20.11.2024/05:00;SE1, SE2, SE3, SE4;22379,107844;11309,900563;5779,22;1,410523;996,231729;4273,62633;0;0,137262;18,581437
20.11.2024/07:00;20.11.2024/06:00;SE1, SE2, SE3, SE4;22141,764187;11111,555436;5776,94;2,982025;1011,658802;4222,268859;0;0,65119;15,707875
20.11.2024/08:00;20.11.2024/07:00;SE1, SE2, SE3, SE4;21918,856445;10761,848055;5778,67;10,384794;1049,164742;4292,627097;0;0,602982;25,558775
20.11.2024/09:00;20.11.2024/08:00;SE1, SE2, SE3, SE4;22271,298835;11044,470397;5778,2;52,500526;1043,030945;4335,575831;0;0,575638;16,945498
20.11.2024/10:00;20.11.2024/09:00;SE1, SE2, SE3, SE4;21922,698312;10801,346302;5776,13;142,156027;1007,453535;4183,534851;0;0,145868;11,931729
20.11.2024/11:00;20.11.2024/10:00;SE1, SE2, SE3, SE4;22118,232375;10901,057292;5775,67;190,846643;1031,194856;4200,214776;0;8,089176;11,159632
20.11.2024/12:00;20.11.2024/11:00;SE1, SE2, SE3, SE4;22378,950307;10869,750449;5775,87;170,901634;1028,058618;4510,530039;0;6,221934;17,617633
20.11.2024/13:00;20.11.2024/12:00;SE1, SE2, SE3, SE4;22427,973881;10470,21448;5777,68;113,008019;1006,253871;5048,517716;0;0,192064;12,107731
20.11.2024/14:00;20.11.2024/13:00;SE1, SE2, SE3, SE4;22879,833661;10370,394607;5778,39;41,581342;1019,885873;5656,160779;0;0,126008;13,295052
20.11.2024/15:00;20.11.2024/14:00;SE1, SE2, SE3, SE4;23297,006392;10346,670071;5778,36;4,29269;1017,676223;6138,092979;0;0,120676;11,793753
20.11.2024/16:00;20.11.2024/15:00;SE1, SE2, SE3, SE4;23823,327481;10228,095584;5780,23;2,584665;1014,475003;6779,366962;0;0,209636;18,365631
20.11.2024/17:00;20.11.2024/16:00;SE1, SE2, SE3, SE4;23516,269001;9650,414955;5781,64;2,321452;1029,434813;7039,451791;0;1,13523;11,87076
20.11.2024/18:00;20.11.2024/17:00;SE1, SE2, SE3, SE4;23690,855149;9370,237802;5784,26;2,985065;1009,732816;7512,649877;0;0,368636;10,620953
20.11.2024/19:00;20.11.2024/18:00;SE1, SE2, SE3, SE4;23550,229177;8722,806024;5784,46;1,254997;1016,927653;8012,181919;0;0,242236;12,356348
20.11.2024/20:00;20.11.2024/19:00;SE1, SE2, SE3, SE4;23326,809456;8041,26329;5782,57;1,280474;931,07354;8557,401455;0;0,25953;12,961167
20.11.2024/21:00;20.11.2024/20:00;SE1, SE2, SE3, SE4;23175,692041;7720,911357;5783,88;2,24001;781,55675;8869,675993;0;0,087752;17,340179
20.11.2024/22:00;20.11.2024/21:00;SE1, SE2, SE3, SE4;22563,211098;6947,469172;5783,69;1,006628;648,377329;9165,952229;0;0,143864;16,571876
20.11.2024/23:00;20.11.2024/22:00;SE1, SE2, SE3, SE4;22294,008333;6567,264095;5785,42;1,190364;558,335332;9365,504376;0;0,161002;16,133164
21.11.2024/00:00;20.11.2024/23:00;SE1, SE2, SE3, SE4;21878,618521;5526,600543;5784,44;1,588817;503,054194;10043,66367;0;1,288618;17,982679
21.11.2024/01:00;21.11.2024/00:00;SE1, SE2, SE3, SE4;21545,902685;5148,164686;5785,42;1,176898;485,662369;10109,575383;0;1,071446;14,831903
21.11.2024/02:00;21.11.2024/01:00;SE1, SE2, SE3, SE4;21739,70598;5100,334656;5786,05;1,31711;479,586937;10354,539313;0;0,391958;17,486006
21.11.2024/03:00;21.11.2024/02:00;SE1, SE2, SE3, SE4;22137,675569;5402,576222;5785,65;1,262417;491,051943;10439,529151;0;0,475662;17,130174
21.11.2024/04:00;21.11.2024/03:00;SE1, SE2, SE3, SE4;22334,94604;5509,617379;5786,63;2,074146;543,474735;10469,315487;0;0,219472;23,614821
21.11.2024/05:00;21.11.2024/04:00;SE1, SE2, SE3, SE4;23059,008823;6011,375668;5787,8;1,947268;696,125007;10541,116397;0;0,473224;20,171259
21.11.2024/06:00;21.11.2024/05:00;SE1, SE2, SE3, SE4;24064,649914;7024,200059;5787,37;2,34378;919,783869;10310,08562;0;1,74842;19,118166
21.11.2024/07:00;21.11.2024/06:00;SE1, SE2, SE3, SE4;24545,983096;7230,879913;5787,15;2,516266;1020,621644;10489,119814;0;2,5621;13,133359
21.11.2024/08:00;21.11.2024/07:00;SE1, SE2, SE3, SE4;24862,799372;7643,629618;5786,85;9,550511;1053,171751;10356,536659;0;0,7931;12,267733
21.11.2024/09:00;21.11.2024/08:00;SE1, SE2, SE3, SE4;24557,428299;7605,060473;5789,65;48,285069;1051,755806;10040,831217;0;0,43892;21,406814
21.11.2024/10:00;21.11.2024/09:00;SE1, SE2, SE3, SE4;24402,92636;7528,836906;5786,44;115,738715;1086,255415;9867,165618;0;1,49102;16,998686
21.11.2024/11:00;21.11.2024/10:00;SE1, SE2, SE3, SE4;24474,479363;7494,849906;5785,14;173,487274;1115,061458;9884,038136;0;0,18144;21,721149
21.11.2024/12:00;21.11.2024/11:00;SE1, SE2, SE3, SE4;24480,656538;7456,43301;5783,09;174,929914;1100,826716;9950,271582;0;0,71664;14,388676
21.11.2024/13:00;21.11.2024/12:00;SE1, SE2, SE3, SE4;24318,960944;7396,4377;5787,68;107,766127;1068,701871;9941,525021;0;3,02462;13,825605
21.11.2024/14:00;21.11.2024/13:00;SE1, SE2, SE3, SE4;24543,525503;7681,817725;5786,74;36,068343;1078,2317;9945,042315;0;1,65914;13,96628
21.11.2024/15:00;21.11.2024/14:00;SE1, SE2, SE3, SE4;24217,752533;7730,226005;5785,83;5,655996;1093,101737;9568,557751;0;1,848334;32,53271
21.11.2024/16:00;21.11.2024/15:00;SE1, SE2, SE3, SE4;24380,487821;7823,796906;5787,62;4,379804;1097,859712;9551,918769;0;2,037566;112,875064
21.11.2024/17:00;21.11.2024/16:00;SE1, SE2, SE3, SE4;24425,169463;7643,697113;5788,46;3,177318;1032,265449;9756,187253;0;3,501146;197,881184
21.11.2024/18:00;21.11.2024/17:00;SE1, SE2, SE3, SE4;23443,874449;6909,794064;5788,26;2,831576;1033,66434;9697,56623;0;1,945816;9,812423
21.11.2024/19:00;21.11.2024/18:00;SE1, SE2, SE3, SE4;23227,988101;6813,797176;5789,75;2,243905;954,817285;9644,929885;0;0,398064;22,051786
21.11.2024/20:00;21.11.2024/19:00;SE1, SE2, SE3, SE4;23194,131244;6845,539538;5788,95;2,456413;934,551952;9606,83373;0;2,475412;13,324199
21.11.2024/21:00;21.11.2024/20:00;SE1, SE2, SE3, SE4;23124,420225;6969,861211;5789,16;2,395898;905,124789;9448,601936;0;0,984228;8,292163
21.11.2024/22:00;21.11.2024/21:00;SE1, SE2, SE3, SE4;22760,138452;6798,829313;5787,78;1,4823;884,203609;9276,71644;0;1,459172;9,667618
21.11.2024/23:00;21.11.2024/22:00;SE1, SE2, SE3, SE4;22039,080471;6380,056387;5788,55;2,179713;776,039678;9077,364996;0;1,427344;13,462353
22.11.2024/00:00;21.11.2024/23:00;SE1, SE2, SE3, SE4;21307,13399;6200,643599;5787,96;3,5161;615,434014;8669,644562;0;2,509852;27,425863
22.11.2024/01:00;22.11.2024/00:00;SE1, SE2, SE3, SE4;21819,65837;6561,508224;5787,75;0,836111;592,311086;8870,715274;0;1,182928;5,354747
22.11.2024/02:00;22.11.2024/01:00;SE1, SE2, SE3, SE4;21723,417058;6153,842235;5789,85;1,559423;589,268681;9175,235157;0;0,832364;12,829198
22.11.2024/03:00;22.11.2024/02:00;SE1, SE2, SE3, SE4;21881,884913;6312,567896;5790,21;1,537371;592,086701;9169,240154;0;0,828616;15,414175
22.11.2024/04:00;22.11.2024/03:00;SE1, SE2, SE3, SE4;21969,510791;6491,570071;5790,5;1,604832;666,338351;9005,217938;0;0,836692;13,442907
22.11.2024/05:00;22.11.2024/04:00;SE1, SE2, SE3, SE4;22211,635054;6717,446474;5791,37;1,742647;802,405372;8882,885404;0;0,976332;14,808825
22.11.2024/06:00;22.11.2024/05:00;SE1, SE2, SE3, SE4;22685,9093;7238,296799;5791,57;2,091842;909,758294;8727,004685;0;1,607322;15,580358
22.11.2024/07:00;22.11.2024/06:00;SE1, SE2, SE3, SE4;23146,152239;7857,681236;5790,66;3,642013;962,851261;8511,378259;0;2,515996;17,423474
22.11.2024/08:00;22.11.2024/07:00;SE1, SE2, SE3, SE4;23293,499339;8440,546526;5791,19;16,906988;997,515021;8020,550994;0;1,98755;24,80226
22.11.2024/09:00;22.11.2024/08:00;SE1, SE2, SE3, SE4;23084,993156;8899,991178;5788,42;70,669597;1021,675088;7274,22984;0;3,140084;26,867369
22.11.2024/10:00;22.11.2024/09:00;SE1, SE2, SE3, SE4;22901,599488;9360,540479;5786,14;169,82149;1056,868501;6502,076535;0;4,29962;21,852863
22.11.2024/11:00;22.11.2024/10:00;SE1, SE2, SE3, SE4;22790,33527;9777,234011;5784,07;227,196654;1096,713559;5884,749208;0;2,057982;18,313856
22.11.2024/12:00;22.11.2024/11:00;SE1, SE2, SE3, SE4;22393,373576;9728,154409;5785,57;206,483517;1046,922419;5605,999109;0;0,917774;19,326348
22.11.2024/13:00;22.11.2024/12:00;SE1, SE2, SE3, SE4;22319,125584;9657,535661;5784,96;118,367106;1011,132102;5731,899949;0;2,254834;12,975932
22.11.2024/14:00;22.11.2024/13:00;SE1, SE2, SE3, SE4;22544,193077;9677,668607;5785,83;30,757249;1020,938824;6014,831917;0;2,121726;12,044754
22.11.2024/15:00;22.11.2024/14:00;SE1, SE2, SE3, SE4;22525,48315;9595,349051;5787,09;3,186423;1019,761747;6101,942621;0;1,348218;16,80509
22.11.2024/16:00;22.11.2024/15:00;SE1, SE2, SE3, SE4;22860,704284;9839,627248;5787,39;2,62217;991,619076;6216,931501;0;1,877998;20,636291
22.11.2024/17:00;22.11.2024/16:00;SE1, SE2, SE3, SE4;23021,433542;10219,177842;5787,68;3,646251;973,899918;6013,13894;0;2,394472;21,496119
